paraffin.txt		Della Volpe, 2000(163)	Contact angle	γs = 28.6 mJ/m2; no temp cited                    Re-calculated from data produced by Janczuk, 1990(105).
paraffin.txt		Kwok, 2000(166)	Contact angle	γc = 19.3 mJ/m2; no temp cited                    Re-calculated by equation of state method from data produced | by Fox, 1952(11).
paraffin.txt		Wu, 1971(29)	From polymer melt	γs = 35.0 mJ/m2; 20oC                             Direct measurement of polymer melt extrapolated to 20oC.
paraffin.txt		Wu, 1989(273)	From polymer melt	γs = 34.7 mJ/m2 (γsd = 34.7; γsp = 0.0); 20oC     Direct measurement of polymer melt extrapolated to 20oC; | melting point 65oC.
pctfe.txt		Fox, 1952(12)	Critical ST	γc = 31 mJ/m2; 20oC                              Test liquids not known.
pctfe.txt		Lee, 1968(131)	Critical ST	γc = 31 mJ/m2; no temp cited                     Test liquids: water, glycerol, formamide, alcohols, and long- | chain polyglycols.
pctfe.txt		Wu, 1971(29)	Contact angle	θWY = 90o; 20oC
pctfe.txt		Bee, 1993(4)	Contact angle	θWA = 104o, θWR = 67o, dθW = 37o; | no temp cited
pctfe.txt		Bee, 1993(214)	Contact angle	θWA = 104o, θWR = 77o, dθW = 27o; | no temp cited
pctfe.txt		Wu, 1971(29)	Contact angle	γs = 27.5 mJ/m2 (γsd = 23.9, γsp = 3.6); 20oC    Test liquids: water and diiodomethane, by geometric mean | equation.
pctfe.txt		Wu, 1971(29)	Contact angle	γs = 30.1 mJ/m2 (γsd = 21.6, γsp = 8.5); 20oC    Test liquids: water and diiodomethane, by harmonic mean | equation.
pctfe.txt		Wu, 1979(45)	Contact angle	γc = 32.1 mJ/m2; 20oC                            Test liquids not known, calculated by the equation of state | method.
pctfe.txt		Kwok, 2000(166)	Contact angle	γc = 28.9 mJ/m2; no temp cited                   Re-calculated by equation of state method from data produced | by Fox, 1952(12).
pctfe.txt		Schonhorn, 1966(39)	From polymer melt	γs = 30.9 mJ/m2 (γsd = 22.2, γsp = 8.7); 20oC    Measurement by capillary height of polymer melt extrapolated | to 20oC; polarity calculated from interfacial tension with PE by | harmonic mean. Mn = 1280.
pctfe.txt		Wu, 1971(29)	From polymer melt	γs = 31.1 mJ/m2; 20oC                            Direct measurement of polymer melt extrapolated to 20oC.
pctfe.txt		Good, 1964(16)	Calculated	γs = 38.0 mJ/m2; 20oC                            Estimated from molecular constants, using u = 1.2 debyes.
pctfe.txt		Lee, 1968(131)	Calculated	γs = 26 mJ/m2; no temp cited                     Calculated from glass temperature of 318K.
pctfe.txt		Wu, 1968(182)	Calculated	γs = 31 mJ/m2; 20oC                              Calculated from molecular constitution.
pet.txt		Ellison, 1954(13)	Critical ST	γc = 43 mJ/m 2; 20oC                         Test fluids not known.
pet.txt		Dann, 1970(94)	Critical ST	γc = 32 mJ/m2; 25oC                          Ethylene glycol/2-ethoxyethanol mixes, based on advancing | contact angles.
pet.txt		Dann, 1970(94)	Critical ST	γc = 32 mJ/m2; 25oC                          Ethylene glycol/2-ethoxyethanol mixes, based on retreating | contact angles.
pet.txt		Dann, 1970(94)	Critical ST	γc = 36.5 mJ/m2; 25oC                        Polyglycol blends, based on advancing contact angles.
pet.txt		Dann, 1970(94)	Critical ST	γc = 44 mJ/m2; 25oC                          Polyglycol blends, based on retreating contact angles.
pet.txt		Dann, 1970(94)	Critical ST	γc = 31 mJ/m2; 25oC                          Formamide/2-ethoxyethanol mixes, based on advancing | contact angles.
pet.txt		Dann, 1970(94)	Critical ST	γc = 43 mJ/m2; 25oC                          Formamide/2-ethoxyethanol mixes, based on retreating | contact angles.
pet.txt		Dann, 1970(94)	Critical ST	γc = 46 mJ/m2; 25oC                          Per ASTM D-2578, using formamide/2-ethoxyethanol mixes.
pet.txt		Markgraf, 2005(62)	Critical ST	γc = 41-44 mJ/m2; no temp cited              Test liquids not known.
pet.txt		Owens, 1969(155)	Contact angle	θWY = 76o; no temp cited
pet.txt		Dann, 1970(94)	Contact angle	θWA = 71o; 25oC                              Sessile drop method; surface cleaned with detergent and rinsed | with distilled water.
pet.txt		Wu, 1971(29)	Contact angle	θWY = 81o; 20oC
pet.txt		Leclerq, 1977(132)	Contact angle	θWA = 65.5o, θWR = 56.5o, dθW = 9.0o; 20oC   Surface cleaned with ethanol.
pet.txt		Wu, 1982(27)	Contact angle	θWA = 82o, θWR = 54o, dθW = 28o; 20oC
pet.txt		Winters, 1985(184)	Contact angle	θWY = 69o; no temp cited                     Mylar.
pet.txt		Kogoma, 1987(66)	Contact angle	θWY = 70o; no temp cited
pet.txt		Ivanov, 1987(67)	Contact angle	θWY = 70o; no temp cited
pet.txt		Yasuda, 1988(173)	Contact angle	θWA = 62.2o-63.8o; no temp cited             25.4% crystallinity.
pet.txt		Yasuda, 1988(173)	Contact angle	θWA = 63.7o-64.9o; no temp cited             37.7% crystallinity.
pet.txt		Yasuda, 1988(173)	Contact angle	θWA = 67.0o-67.1o; no temp cited             50.7% crystallinity.
pet.txt		Janczuk, 1989(106)	Contact angle	θWY = 76.5o; 20oC                            Cleaned with detergent and ultrasonically rinsed with distilled | water.
pet.txt		Dewez, 1991(78)	Contact angle	θWY = 66o; no temp cited
pet.txt		Jonsson, 1992(112)	Contact angle	θWY = 60o; no temp cited                     Cleaned by sonification in a 70/30 ethanol/water solution and | rinsed with distilled water.
pet.txt		Li, 1992(176)	Contact angle	θWA = 79.1o; 21oC
pet.txt		Strobel, 1993(3)	Contact angle	θWA = 70o, θ WR = 53o, dθW = 17o; 20oC
pet.txt		Wallace, 1993(80)	Contact angle	θWA = 74o, θ WR = 51o, dθW = 23o; 25oC
pet.txt		Strobel, 1996(95)	Contact angle	θWA = 70o, θWR = 53o, dθW = 17o;             Measured by sessile drop method. | no temp cited
pet.txt		Della Volpe, 1997(149)	Contact angle	θWA = 81o; 25oC                              From uncited literature value. | no temp cited
pet.txt		Hsieh, 1998(228)	Contact angle	θWY = 75.8o; no temp cited                       Regular denier PET fabric.
pet.txt		Hsieh, 1998(228)	Contact angle	θWY = 75.5o; no temp cited                       Microdenier PET fabric.
pet.txt		Hsieh, 1998(228)	Contact angle	θWY = 63.9o; no temp cited                       Sulfonated PET fabric.
pet.txt		V. de Vasconcelos, 1999(213)	Contact angle	θWA = 69.4o, θWR = 67.7o, dθ W = 1.7o;           Measured by sessile drop method; commercial grade PET film.
pet.txt		Johansson, 2000(101)	Contact angle	θWA = 65o; no temp cited
pet.txt		B.-Petermann, 2003(139)	Contact angle	θWY = 74o; 20oC                                  Measured by sessile drop method. Roll-coated polymer topcoat | applied to carbon steel; surface degreased with ethanol, cleaned | with detergent, and rinsed in distilled water.
pet.txt		Inagaki, 2004(58)	Contact angle	θWY = 73o; no temp cited
pet.txt		Gotoh, 2004(92)	Contact angle	θWA = 83.8o; no temp cited                       Measured by sessile drop method.
pet.txt		Gotoh, 2004(92)	Contact angle	θWA = 83.1o; θWR = 51.8o, dθW = 31.5o;           Measured by Wilhelmy plate method. | no temp cited
pet.txt		Cho, 2005(226)	Contact angle	θWY = 63o; no temp cited                         Measured by sessile drop method.
pet.txt		Johansson, 2006(138)	Contact angle	θWA = 70o; no temp cited                         Ultrasonically cleaned in isopropanol and rinsed with ethanol.
pet.txt		Leroux, 2006(56)	Contact angle	θWY = 80o; no temp cited                         Contact angle on woven and nonwoven textile structures.
pet.txt		Gao, 2007(59)	Contact angle	θWA = 82o, θWR = 49o, dθW = 33o; no temp cited   Commercial polyester film; water tested at 72.3 mJ/m2.
pet.txt		Shafrin, 1963(201)	Contact angle	γs = 41.3 mJ/m2 (γsd = 37.8, γsp = 3.5);         Test liquids not known. | no temp cited
pet.txt		Owens, 1969(155)	Contact angle	γs = 47.3 mJ/m2 (γsd = 43.2, γ sp =4.1);         Test liquids: water and diiodomethane. | no temp cited
pet.txt		Dann, 1970(94)	Contact angle	γsd = 43 mJ/m2; 25oC                             Various test liquids.
pet.txt		Wu, 1971(29)	Contact angle	γs = 41.3 mJ/m2 (γsd = 38.0; γsp = 3.3); 20oC    Test liquids: water and diiodomethane, by geometric mean | equation.
pet.txt		Wu, 1971(29)	Contact angle	γs = 42.1 mJ/m2 (γsd = 32.8; γsp = 9.3); 20oC    Test liquids: water and diiodomethane, by harmonic mean | equation.
pet.txt		Kitazaki, 1972(191)	Contact angle	γs = 43.8 mJ/m2 (γsd = 42.7, γsp = 1.1);         Various test liquids; original results split polar component into | no temp cited                                    hydrogen- and non-hydrogen bonding parameters.
pet.txt		Wu, 1979(45)	Contact angle	γc = 44.0 mJ/m2; 20oC                            Test liquids not known. Calculated by the equation of state | method.
pet.txt		Janczuk, 1989(106)	Contact angle	γs = 42.4 mJ/m2 (γsd = 37.0; γsp = 5.3);         Various test liquids, by geometric mean equation. | no temp cited
pet.txt		Janczuk, 1989(108)	Contact angle	γs = 42.6 mJ/m2 (γsd = 36.7; γsp = 5.9);         Various test liquids, by harmonic-geometric mean equation. | no temp cited
pet.txt		Janczuk, 1989(108)	Contact angle	γs = 44.2 mJ/m2 (γsd = 33.0; γsp =11.3);         Various test liquids, by harmonic mean equation. | no temp cited
pet.txt		Janczuk, 1990(105)	Contact angle	γs = 41.1 mJ/m2; no temp cited                   Test liquids: water and diiodomethane.
pet.txt		Janczuk, 1990(105)	Contact angle	γs = 40.5 mJ/m2; no temp cited                   Averaged over 28 test liquids.
pet.txt		Tagawa, 1990(229)	Contact angle	γs = 40.0 mJ/m2 (γsd = 28.3; γsp = 11.7);        Test liquids: water and n-alkane; PET fabric. | no temp cited
pet.txt		Lavielle, 1991(133)	Contact angle	γs = 50.1 mJ/m2 (γsd = 40.9; γsp = 9.2);         Sample immersed in water, with alkane droplets deposited on | no temp cited                                    immersed surface.
pet.txt		Li, 1992(176)	Contact angle	γs = 36.0 mJ/m2; 21oC                             Test liquids not known.
pet.txt		Bonnerup, 1993(7)	Contact angle	γs = 36.6 mJ/m2 (γsd = 30.1; γsp = 6.5);          Test liquids: water and diiodomethane; washed with toluene | no temp cited                                     and isopropanol, then dried overnight.
pet.txt		Della Volpe, 1997(149)	Contact angle	γs = 44.8 mJ/m2 (γsLW = 40.6, γsAB = 2.3,         Test liquids not known; acid-base analysis from uncited | γs+ = 0.4, γs- = 2.9); no temp cited              literature data.
pet.txt		V. de Vasconcelos, 1999(213)	Contact angle	γs = 49.8 mJ/m2 (γsd = 43.9; γsp = 6.0);          Test liquids: water and alpha-bromonaphthalene. Commercial | no temp cited                                     PET film.
pet.txt		Kwok, 2000(166)	Contact angle	γc = 35.2 mJ/m2; no temp cited                    Re-calculated by equation of state method from data produced | by Ellison, 1954(13).
pet.txt		B.-Petermann, 2003(139)	Contact angle	γs = 43.6 mJ/m2 (γsd = 38.2; γsp = 5.4);          Test liquids: water, diiodomethane, and formamide, measured | 20oC                                              by sessile drop method. Roll-coated polymer topcoat applied | to carbon steel; surface degreased with ethanol, cleaned | with detergent, and rinsed in distilled water.
pet.txt		Gotoh, 2004(92)	Contact angle	γs = 45.9 mJ/m2 (γsLW = 44.6, γsAB = 1.3,         Test liquids water, diiodomethane, and ethylene glycol. By | γs+ = 0.1, γs- = 4.4); no temp cited              sessile drop method; acid-base analysis.
pet.txt		Cho, 2005(226)	Contact angle	γs = 45 mJ/m2 (γsd = 32, γ sp = 13);              Test liquids: water and formamide. | no temp cited
pet.txt		Morelock, 2007(54)	Contact angle	γs = 43.9 mJ/m2; no temp cited                    Test liquid: water.
pet.txt		Wu, 1971(41)	From polymer melt	γs = 44.6 mJ/m2 (γsd = 34.7; γsp = 9.9); 20oC     Direct measurement of polymer melt extrapolated to 20oC; | polarity calculated from interfacial tension with PE by | harmonic mean. Mn = 25,000.
pet.txt		Lee, 1968(131)	Calculated	γs = 44 mJ/m2; no temp cited                      Calculated from glass temperature of 342K.
pet.txt		Wu, 1968(182)	Calculated	γs = 50 mJ/m2; 20oC                               Calculated from molecular constitution.
pet.txt		Sewell, 1971(193)	Calculated	γs = 43.9 mJ/m2; no temp cited                    Calculated from parachor and cohesive energy.
pet.txt		Sewell, 1971(193)	Calculated	γs = 52.1 mJ/m2; no temp cited                    Calculated by least squares from cohesive energy and molar | volume.
pet.txt		Van Krevelen, 1976(85)	Calculated	γs = 49 mJ/m2; no temp cited                      Calculated from parachor parameter.
pet.txt		Wu, 1982(50)	Calculated	θW = 70o; 20oC                                    Calculated from the theory of fractional polarity by geometric | mean equation.
pet.txt		Wu, 1982(50)	Calculated	θW = 81o; 20oC                                    Calculated from the theory of fractional polarity by harmonic | mean equation.
pet.txt		Wu, 1982(18)	Calculated	γs = 41.1 mJ/m2; 20oC                             Calculated from cohesive energy density and solubility | parameters. | (d) | Mangipudi, 1994(270)      Other               γs = 61 mJ/m2; no temp cited                      Measured by contact deformation per Johnson-Kendall-Roberts | method.
pet.txt		Surface-tension.de, 2007(110)	Unknown	γs = 44.6 mJ/m2 (γsd = 35.6, γsp = 9); 20oC       No details available.
pmma_polymethylmethacrylate.txt		Jarvis, 1964(15)	Critical ST	γc = 39 mJ/m2; 25oC                      Various test liquids.
pmma_polymethylmethacrylate.txt		Lee, 1968(131)	Critical ST	γc = 38 mJ/m2; no temp cited             Test liquids: water, glycerol, formamide, alcohols, and long- | chain polyglycols.
pmma_polymethylmethacrylate.txt		Dann, 1970(94)	Critical ST	γc = 30.5 mJ/m2; 25oC                    Ethylene glycol/2-ethoxyethanol mixes, based on advancing | contact angles.
pmma_polymethylmethacrylate.txt		Dann, 1970(94)	Critical ST	γc = 39 mJ/m2; 25oC                      Ethylene glycol/2-ethoxyethanol mixes, based on retreating | contact angles.
pmma_polymethylmethacrylate.txt		Dann, 1970(94)	Critical ST	γc = 31.5 mJ/m2; 25oC                    Polyglycol blends, based on advancing contact angles.
pmma_polymethylmethacrylate.txt		Dann, 1970(94)	Critical ST	γc = 37 mJ/m2; 25oC                      Polyglycol blends, based on retreating contact angles.
pmma_polymethylmethacrylate.txt		Dann, 1970(94)	Critical ST	γc = 30 mJ/m2; 25oC                      Formamide/2-ethoxyethanol mixes, based on advancing | contact angles.
pmma_polymethylmethacrylate.txt		Dann, 1970(94)	Critical ST	γc = 41 mJ/m2; 25oC                      Formamide/2-ethoxyethanol mixes, based on retreating | contact angles.
pmma_polymethylmethacrylate.txt		Dann, 1970(94)	Critical ST	γc = 45 mJ/m2; 25oC                      Per ASTM D-2578, using formamide/2-ethoxyethanol mixes.
pmma_polymethylmethacrylate.txt		Jarvis, 1964(15)	Contact angle	θWA = 94o; 25oC, 15-30% RH               Polymer surface prepared by solvent evaporation.
pmma_polymethylmethacrylate.txt		Jarvis, 1964(15)	Contact angle	θWA = 80o; 25oC, 15-30% RH               Smooth surface prepared by pressing polymer powder against | stainless steel at 150oC.
pmma_polymethylmethacrylate.txt		Dann, 1970(94)	Contact angle	θWA = 74o; 25oC                          Sessile drop method; surface cleaned with detergent and rinsed | with distilled water.
pmma_polymethylmethacrylate.txt		Wu, 1971(29)	Contact angle	θWY = 80o; 20oC
pmma_polymethylmethacrylate.txt		Panzer, 1973(250)	Contact angle	θWA = 71o; no temp cited
pmma_polymethylmethacrylate.txt		Omenyi, 1980(266)	Contact angle	θWY = 73o; no temp cited
pmma_polymethylmethacrylate.txt		Winters, 1985(184)	Contact angle	θWY = 73o; no temp cited
pmma_polymethylmethacrylate.txt		Janczuk, 1989(106)	Contact angle	θWY = 73.8o; 20oC                        Unspecified cleaning method (per Good); ultrasonically rinsed | with distilled water.
pmma_polymethylmethacrylate.txt		van Oss, 1990(2)	Contact angle	θWY = 60o; 20oC
pmma_polymethylmethacrylate.txt		van Oss, 1990(2)	Contact angle	θWY = 72o; 20oC
pmma_polymethylmethacrylate.txt		Jonsson, 1992(112)	Contact angle	θWY = 62o; no temp cited                 Cleaned by sonification in a 70/30 ethanol/water solution and | rinsed with distilled water.
pmma_polymethylmethacrylate.txt		Van Oss, 1992(236)	Contact angle	θWA = 59.3o; no temp cited
pmma_polymethylmethacrylate.txt		McNally, 1993(5)	Contact angle	θWA = 75o, θWR = 58o, dθW = 17o; 25oC
pmma_polymethylmethacrylate.txt		Fukuzawa, 1994(113)	Contact angle	θWY = 71.3o; no temp cited               Contact angle measured after stabilizing for 15 secs.
pmma_polymethylmethacrylate.txt		Etzler, 2000(250)	Contact angle	θWA = 77.9o; 20oC                        Measured by Wilhelmy plate method.
pmma_polymethylmethacrylate.txt		McCafferty, 2000(217)	Contact angle	θWY = 64.3o; no temp cited               Surface cleaned with light methanol wipe.
pmma_polymethylmethacrylate.txt		Della Volpe, 2002(141)	Contact angle	θWA = 70.1o, θWR = 50.3o, dθW = 19.8o; | no temp cited
pmma_polymethylmethacrylate.txt		Cho, 2005(226)	Contact angle	θWY = 61o; no temp cited                 Measured by sessile drop method.
pmma_polymethylmethacrylate.txt		Della Volpe, 2006(137)	Contact angle	θWY = 69.9o; no temp cited                       Wilhelmy plate method; surface cleaned in trichloroethylene; | droplet size 3 ul.
pmma_polymethylmethacrylate.txt		Della Volpe, 2006(137)	Contact angle	θWY = 66.8o; no temp cited                       Wilhelmy plate method; surface cleaned in trichloroethylene; | droplet size 5 ul.
pmma_polymethylmethacrylate.txt		Della Volpe, 2006(137)	Contact angle	θWY = 64.4o; no temp cited                       Vibrationally induced equilibrium method; surface cleaned in | trichloroethylene; droplet size 3 ul.
pmma_polymethylmethacrylate.txt		Della Volpe, 2006(137)	Contact angle	θWY = 62.3o; no temp cited                       Vibrationally induced equilibrium method; surface cleaned in | trichloroethylene; droplet size 5 ul.
pmma_polymethylmethacrylate.txt		Johansson, 2006(113)	Contact angle	θWA = 67o; no temp cited                         Ultrasonically cleaned in isopropanol and rinsed with ethanol.
pmma_polymethylmethacrylate.txt		Dann, 1970(94)	Contact angle	γsd = 41 mJ/m2; 25oC                             Various test liquids.
pmma_polymethylmethacrylate.txt		Wu, 1971(29)	Contact angle	γs = 40.2 mJ/m2 (γsd = 35.8; γsp = 4.4); 20oC    Test liquids: water and diiodomethane, by geometric mean | equation.
pmma_polymethylmethacrylate.txt		Wu, 1971(29)	Contact angle	γs = 41.2 mJ/m2 (γsd = 30.9; γsp = 10.3); 20oC   Test liquids: water and diiodomethane, by harmonic mean | equation.
pmma_polymethylmethacrylate.txt		Kitazaki, 1972(191)	Contact angle	γs = 43.2 mJ/m2 (γsd = 42.4, γsp = 0.8);         Various test liquids; original results split polar component into | no temp cited                                    hydrogen- and non-hydrogen bonding parameters.
pmma_polymethylmethacrylate.txt		Wu, 1979(45)	Contact angle	γc = 42.5 mJ/m2; 20oC                            Test liquids not known; calculated by the equation of state | method.
pmma_polymethylmethacrylate.txt		Busscher, 1981(72)	Contact angle	γs = 44.3 mJ/m2 (γsd = 33.7, γsp = 10.6);        Test liquids: water and propanol. | no temp cited
pmma_polymethylmethacrylate.txt		Chaudhury, 1984(21)	Contact angle	γs = 40.6 mJ/m2 (γsLW = 40.6, γsAB = 0.0,        Test liquids: water, alpha-bromonaphthalene, diiodomethane, | γs+ = 0.0, γs- = 12.0); 20oC                     formamide, and glycerin; acid-base analysis.
pmma_polymethylmethacrylate.txt		van Oss, 1987(24)	Contact angle	γs = 40.0 mJ/m2 (γsLW = 40.0, γsAB = 0.0,        Test liquids: water, alpha-bromonaphthalene, diiodomethane, | γs+ = 0.0, γs- = 14.6); 20oC                     formamide, and glycerin; acid-base analysis.
pmma_polymethylmethacrylate.txt		Janczuk, 1988(107)	Contact angle	γs = 44.9 mJ/m2 (γsd = 39.0; γsp = 6.0);         Various test liquids, by geometric mean equation. | no temp cited
pmma_polymethylmethacrylate.txt		Janczuk, 1989(108)	Contact angle	γs = 45.0 mJ/m2 (γsd = 38.3; γsp = 6.8);         Various test liquids, by harmonic-geometric mean equation. | no temp cited
pmma_polymethylmethacrylate.txt		Janczuk, 1989(108)	Contact angle	γs = 46.7 mJ/m2 (γsd = 34.6; γsp = 12.1);        Various test liquids, by harmonic mean equation. | no temp cited
pmma_polymethylmethacrylate.txt		van Oss, 1990(2)	Contact angle	γs = 43.2 mJ/m2 (γsLW = 43.2, γsAB = 0.0,        Test liquids water, alpha-bromonaphthalene, diiodomethane, | γs+ = 0.0, γs- = 22.4); 20oC                     formamide, and glycerin; acid-base analysis.
pmma_polymethylmethacrylate.txt		van Oss, 1990(2)	Contact angle	γs = 41.4 mJ/m2 (γsLW = 41.4, γsAB = 0.0,        Test liquids: water, alpha-bromonaphthalene, diiodomethane, | γs+ = 0.0, γs- = 12.2); 20oC                     formamide, and glycerin; acid-base analysis.
pmma_polymethylmethacrylate.txt		Janczuk, 1990(105)	Contact angle	γs = 43.2 mJ/m2; no temp cited                   Test liquids: water and diiodomethane.
pmma_polymethylmethacrylate.txt		Janczuk, 1990(105)	Contact angle	γs = 41.5 mJ/m2; no temp cited                   Averaged over 28 test liquids.
pmma_polymethylmethacrylate.txt		Berger, 1991(145)	Contact angle	γs = 43.9 mJ/m2 (γsd = 37.2; γsp = 6.7);         Various test liquids, by geometric mean equation; surface | no temp cited                                    cleaned with acetone.
pmma_polymethylmethacrylate.txt		Berger, 1991(145)	Contact angle	γs = 41.7 mJ/m2 (γsd = 37.6; γsp = 4.1);         Various test liquids, by geometric mean equation; surface | no temp cited                                    cleaned with dichloromethane.
pmma_polymethylmethacrylate.txt		Berger, 1991(145)	Contact angle	γs = 42.9 mJ/m2 (γsd = 38.6; γsp = 4.3);         Various test liquids, by geometric mean equation; surface | no temp cited                                       cleaned with detergent.
pmma_polymethylmethacrylate.txt		Ruckenstein, 1993(6)	Contact angle	γs = 51.2 mJ/m2 (γsd = 39.4; γsp = 11.8);           Octane droplets and air bubbles submersed in water; geometric | no temp cited                                       mean equation
pmma_polymethylmethacrylate.txt		Fukuzawa, 1994(113)	Contact angle	γs = 41.1 mJ/m2 (γsLW = 40.2, γsAB = 0.9,           Test liquids: water, formamide, and diiodomethane; acid-base | γs+ = 0.02, γs- = 12.2); no temp cited              analysis, calculated per Good and van Oss(86). Contact angles | measured after stabilizing for 15 secs.
pmma_polymethylmethacrylate.txt		Fukuzawa, 1994(113)	Contact angle	γs = 48.8 mJ/m2; no temp cited                      Test liquids: water, formamide, and diiodomethane; acid-base | analysis calculated by arithmetic and geometric means.
pmma_polymethylmethacrylate.txt		Hwang, 1995(257)	Contact angle	γs = 38.5 mJ/m2; no temp cited                      Test liquids not known.
pmma_polymethylmethacrylate.txt		Lloyd, 1995(218)	Contact angle	γsLW = 35.0, γs+ = 0.0, γs- = 12.2; no temp cited   Test liquids not known; acid-base analysis.
pmma_polymethylmethacrylate.txt		Lee, 1999(116)	Contact angle	γs = 43.2 mJ/m2 (γsLW = 43.2, γsAB = 0.0,           Test liquids: water, alpha-bromonaphthalene, diiodomethane, | γs+ = 0.0, γs- = 8.8); 20oC                         formamide, and glycerin; acid-base analysis, based on reference | values for water of γ+ = 34.2 mJ/m2 and γ- = 19 mJ/m2.
pmma_polymethylmethacrylate.txt		Morra, 1999(134)	Contact angle	γs = 37.7 mJ/m2 (γsLW = 37.4, γsAB = 0.3,           Test liquids not known; acid-base analysis based on reference | γs+ = 0.01, γs- = 2.2); no temp cited               values for water of γ+ = 48.5 mJ/m2 and γ- = 11.2 mJ/m2.
pmma_polymethylmethacrylate.txt		Etzler, 2000(171)	Contact angle	γs = 40.5 mJ/m2 (γsLW = 40.5, γsAB = 0.0,           Various test liquids; acid-base analysis, by Good-van Oss | γs+ = 0.0, γs- = 6.8); 20oC                         method. Commercial sample, unknown plasticizer content.
pmma_polymethylmethacrylate.txt		Kwok, 2000(166)	Contact angle	γc = 38.3 mJ/m2; no temp cited                      Re-calculated by equation of state method from data produced | by Kwok, 1998(170).
pmma_polymethylmethacrylate.txt		Kwok, 2000(166)	Contact angle	γc = 38.2 mJ/m2; no temp cited                      Re-calculated by alternate equation of state method from data | produced by Kwok, 1998(170).
pmma_polymethylmethacrylate.txt		McCafferty, 2000(217)	Contact angle	γs = 48.9 mJ/m2 (γsLW = 46.5, γsAB = 2.4,           Test liquids: water, diiodomethane, formamide, glycerin, and | γs+ = 0.08, γs- = 18.1); no temp cited              ethylene glycol; acid-base analysis. Cleaned with methanol | wipe.
pmma_polymethylmethacrylate.txt		Della Volpe, 2002(141)	Contact angle	γs = 42.3 mJ/m2 (γsLW = 41.6, γsAB = 0.7,           Various test liquids; acid-base analysis based on reference values | γs+ = 0.0, γs- = 5.3); no temp cited                for water of γ+ = 48.5 mJ/m2 and γ- = 11.2 mJ/m2; from | advancing contact angles.
pmma_polymethylmethacrylate.txt		Della Volpe, 2002(141)	Contact angle	γs = 45.2 mJ/m2 (γsLW = 43.1, γsAB = 2.1,           Various test liquids; acid-base analysis based on reference values | γs+ = 0.1, γs- = 7.6); no temp cited                for water of γ+ = 48.5 mJ/m2 and γ- = 11.2 mJ/m2; from equili- | brium (average of advancing and receding) contact angles. | (e)
pmma_polymethylmethacrylate.txt		Cho, 2005(226)	Contact angle	γs = 42 mJ/m2 (γsd = 20, γ sp = 22);                Test liquids: water and formamide. | no temp cited
pmma_polymethylmethacrylate.txt		Wu, 1970(35)	From polymer melt	γs = 41.1 mJ/m2 (γsd = 29.6; γsp = 11.5); 20oC      Measurement by pendant drop of polymer melt extrapolated | to 20oC; polarity calculated from interfacial tension with PE by | harmonic mean. Mv = 3000.
pmma_polymethylmethacrylate.txt		Wu, 1971(29)	From polymer melt	γs = 41.1 mJ/m2 (γsd = 29.0, γsp = 12.1); 20oC      Measurement by pendant drop of polymer melt extrapolated | to 20oC; polarity calculated from interfacial tension with PE by | geometric mean equation.
pmma_polymethylmethacrylate.txt		Wu, 1979(45)	From polymer melt	γs = 41.4 mJ/m2; 20oC                               Direct measurement of polymer melt extrapolated to 20oC.
pmma_polymethylmethacrylate.txt		Wu, 1968(182)	Calculated	γs = 36 mJ/m2; 20oC                                 Calculated from molecular constitution.
pmma_polymethylmethacrylate.txt		Wu, 1970(35)	Calculated	γs = 41.1 mJ/m2; 20oC                               Calculated from parachor and molecular weight.
pmma_polymethylmethacrylate.txt		Sewell, 1971(193)	Calculated	γs = 35.1 mJ/m2; no temp cited                   Calculated by least squares from cohesive energy and molar | volume.
pmma_polymethylmethacrylate.txt		Van Krevelen, 1976(85)	Calculated	γs = 42 mJ/m2; no temp cited                     Calculated from parachor parameter.
pmma_polymethylmethacrylate.txt		Omenyi, 1980(266)	Calculated	θWY = 74.6o; 20oC                                Calculated from critical velocities of PMMA powder in salol, | naphthalene, and biphenyl.
pmma_polymethylmethacrylate.txt		Omenyi, 1980(266)	Calculated	γs = 38.6 mJ/m2; 20oC                            Calculated from critical velocities of PMMA powder in salol, | naphthalene, and biphenyl.
pmma_polymethylmethacrylate.txt		Wu, 1982(50)	Calculated	θW = 68o; 20oC                                   Calculated from the theory of fractional polarity by geometric | mean equation.
pmma_polymethylmethacrylate.txt		Wu, 1982(50)	Calculated	θW = 78o; 20oC                                   Calculated from the theory of fractional polarity by harmonic | mean equation.
pmma_polymethylmethacrylate.txt		Wu, 1982(18)	Calculated	γs = 36.9 mJ/m2; 20oC                            Calculated from cohesive energy density and solubility | parameters.
pmma_polymethylmethacrylate.txt		Pritykin, 1986(199)	Calculated	γs = 35.5 mJ/m2; no temp cited                   Calculated from cohesion parameters and monomer | refractometric characteristics, equation 1.
pmma_polymethylmethacrylate.txt		Pritykin, 1986(199)	Calculated	γs = 36.6 mJ/m2; no temp cited                   Calculated from cohesion parameters and monomer | refractometric characteristics, equation 2.
pmma_polymethylmethacrylate.txt		Van Ness, 1992(186)	Calculated	γs = 37.7 mJ/m2; 20oC                            Calculated molten surface tension value, extrapolated to 20oC. | (d) | Mangipudi, 1996(269)   Other        γs = 53 mJ/m2; no temp cited                     Measured by contact deformation per Johnson-Kendall-Roberts | method.
pnba.txt		Wu, 1971(41)	Critical ST	γc = 31 mJ/m2; 20oC                              Test liquids not known.
